word	frequency	collection	document	idf	doc_len
陀羅尼	102	taisho/t1332.html	taisho/t1332_01.html	0.7175	7311
陀羅尼	101	taisho/t1005A.html	taisho/t1005A_01.html	0.7175	5979
陀羅尼	97	taisho/t0397.html	taisho/t0397_04.html	0.7175	5921
陀羅尼	85	taisho/t1336.html	taisho/t1336_01.html	0.7175	4581
陀羅尼	84	taisho/t1345.html	taisho/t1345_01.html	0.7175	4117
陀羅尼	77	taisho/t1336.html	taisho/t1336_10.html	0.7175	4295
陀羅尼	74	taisho/t1008.html	taisho/t1008_01.html	0.7175	6604
陀羅尼	73	taisho/t1173.html	taisho/t1173_01.html	0.7175	3103
陀羅尼	72	taisho/t1185B.html	taisho/t1185B_01.html	0.7175	8803
陀羅尼	72	taisho/t1092.html	taisho/t1092_24.html	0.7175	6144
陀羅尼	70	taisho/t1344.html	taisho/t1344_01.html	0.7175	4019
陀羅尼	66	taisho/t1336.html	taisho/t1336_06.html	0.7175	5616
陀羅尼	65	taisho/t0397.html	taisho/t0397_37.html	0.7175	5198
陀羅尼	61	taisho/t1955.html	taisho/t1955_02.html	0.7175	9761
陀羅尼	59	taisho/t1336.html	taisho/t1336_04.html	0.7175	7546
陀羅尼	59	taisho/t1006.html	taisho/t1006_01.html	0.7175	5304
陀羅尼	58	taisho/t1788.html	taisho/t1788_04.html	0.7175	36532
陀羅尼	58	taisho/t1803.html	taisho/t1803_02.html	0.7175	13399
陀羅尼	56	taisho/t1336.html	taisho/t1336_05.html	0.7175	4811
陀羅尼	54	taisho/t1354.html	taisho/t1354_01.html	0.7175	4065
陀羅尼	52	taisho/t1014.html	taisho/t1014_01.html	0.7175	3223
陀羅尼	50	taisho/t1343.html	taisho/t1343_01.html	0.7175	6660
陀羅尼	50	taisho/t1016.html	taisho/t1016_01.html	0.7175	2294
陀羅尼	50	taisho/t1788.html	taisho/t1788_05.html	0.7175	34875
陀羅尼	50	taisho/t1185A.html	taisho/t1185A_01.html	0.7175	6467
陀羅尼	48	taisho/t0997.html	taisho/t0997_09.html	0.7175	5937
陀羅尼	48	taisho/t0397.html	taisho/t0397_35.html	0.7175	6009
陀羅尼	47	taisho/t1509.html	taisho/t1509_05.html	0.7175	6370
陀羅尼	45	taisho/t0397.html	taisho/t0397_58.html	0.7175	5868
陀羅尼	45	taisho/t1355.html	taisho/t1355_01.html	0.7175	2074
陀羅尼	45	taisho/t0397.html	taisho/t0397_36.html	0.7175	5121
陀羅尼	44	taisho/t1017.html	taisho/t1017_01.html	0.7175	3850
陀羅尼	44	taisho/t1009.html	taisho/t1009_01.html	0.7175	3268
陀羅尼	43	taisho/t2122.html	taisho/t2122_60.html	0.7175	9566
陀羅尼	42	taisho/t0397.html	taisho/t0397_38.html	0.7175	6962
陀羅尼	42	taisho/t0665.html	taisho/t0665_04.html	0.7175	3857
陀羅尼	42	taisho/t1060.html	taisho/t1060_01.html	0.7175	6385
陀羅尼	42	taisho/t1058.html	taisho/t1058_01.html	0.7175	7330
陀羅尼	41	taisho/t1339.html	taisho/t1339_01.html	0.7175	5780
陀羅尼	40	taisho/t1339.html	taisho/t1339_04.html	0.7175	4983
陀羅尼	40	taisho/t0664.html	taisho/t0664_03.html	0.7175	5603
陀羅尼	39	taisho/t1092.html	taisho/t1092_14.html	0.7175	5542
陀羅尼	38	taisho/t1336.html	taisho/t1336_07.html	0.7175	6481
陀羅尼	38	taisho/t0387.html	taisho/t0387_03.html	0.7175	4880
陀羅尼	37	taisho/t1092.html	taisho/t1092_20.html	0.7175	7358
陀羅尼	37	taisho/t0901.html	taisho/t0901_01.html	0.7175	10447
陀羅尼	37	taisho/t0999.html	taisho/t0999_03.html	0.7175	6317
陀羅尼	37	taisho/t1332.html	taisho/t1332_02.html	0.7175	6410
陀羅尼	37	taisho/t2157.html	taisho/t2157_29.html	0.7175	11009
陀羅尼	36	taisho/t0397.html	taisho/t0397_32.html	0.7175	5663
陀羅尼	34	taisho/t0937.html	taisho/t0937_01.html	0.7175	1637
陀羅尼	34	taisho/t1191.html	taisho/t1191_02.html	0.7175	3921
陀羅尼	34	taisho/t1099.html	taisho/t1099_01.html	0.7175	3680
陀羅尼	33	taisho/t0402.html	taisho/t0402_06.html	0.7175	6525
陀羅尼	33	taisho/t1057b.html	taisho/t1057b_01.html	0.7175	3890
陀羅尼	33	taisho/t0971.html	taisho/t0971_01.html	0.7175	2524
陀羅尼	33	taisho/t0967.html	taisho/t0967_01.html	0.7175	4116
陀羅尼	33	taisho/t0310.html	taisho/t0310_034.html	0.7175	4742
陀羅尼	32	taisho/t0397.html	taisho/t0397_57.html	0.7175	5964
陀羅尼	32	taisho/t1080.html	taisho/t1080_01.html	0.7175	7735
陀羅尼	32	taisho/t1153.html	taisho/t1153_01.html	0.7175	7053
陀羅尼	32	taisho/t1336.html	taisho/t1336_09.html	0.7175	4356
陀羅尼	32	taisho/t1057a.html	taisho/t1057a_01.html	0.7175	4521
陀羅尼	31	taisho/t1092.html	taisho/t1092_01.html	0.7175	6820
陀羅尼	31	taisho/t1018.html	taisho/t1018_01.html	0.7175	4528
陀羅尼	31	taisho/t1050.html	taisho/t1050_04.html	0.7175	4210
陀羅尼	31	taisho/t1140.html	taisho/t1140_01.html	0.7175	2273
陀羅尼	31	taisho/t0397.html	taisho/t0397_22.html	0.7175	8630
陀羅尼	30	taisho/t2154.html	taisho/t2154_20.html	0.7175	24963
陀羅尼	30	taisho/t1522.html	taisho/t1522_11.html	0.7175	7125
陀羅尼	30	taisho/t1092.html	taisho/t1092_21.html	0.7175	5656
陀羅尼	29	taisho/t1332.html	taisho/t1332_03.html	0.7175	5256
陀羅尼	29	taisho/t0970.html	taisho/t0970_01.html	0.7175	4166
陀羅尼	29	taisho/t1336.html	taisho/t1336_02.html	0.7175	5789
陀羅尼	28	taisho/t1024.html	taisho/t1024_01.html	0.7175	3962
陀羅尼	28	taisho/t1341.html	taisho/t1341_16.html	0.7175	5626
陀羅尼	28	taisho/t1925.html	taisho/t1925_03.html	0.7175	11617
陀羅尼	28	taisho/t1336.html	taisho/t1336_03.html	0.7175	6725
陀羅尼	28	taisho/t0310.html	taisho/t0310_105.html	0.7175	5438
陀羅尼	27	taisho/t1147.html	taisho/t1147_01.html	0.7175	2445
陀羅尼	27	taisho/t0308.html	taisho/t0308_01.html	0.7175	1824
陀羅尼	27	taisho/t2157.html	taisho/t2157_22.html	0.7175	9751
陀羅尼	27	taisho/t1092.html	taisho/t1092_29.html	0.7175	6529
陀羅尼	27	taisho/t2154.html	taisho/t2154_12.html	0.7175	12307
陀羅尼	26	taisho/t0158.html	taisho/t0158_01.html	0.7175	7926
陀羅尼	26	taisho/t0936.html	taisho/t0936_01.html	0.7175	3398
陀羅尼	26	taisho/t0397.html	taisho/t0397_31.html	0.7175	5993
陀羅尼	26	taisho/t1339.html	taisho/t1339_03.html	0.7175	4099
陀羅尼	25	taisho/t1098.html	taisho/t1098_01.html	0.7175	5527
陀羅尼	25	taisho/t0397.html	taisho/t0397_21.html	0.7175	10799
陀羅尼	25	taisho/t1340.html	taisho/t1340_01.html	0.7175	4337
陀羅尼	25	taisho/t1026.html	taisho/t1026_01.html	0.7175	1587
陀羅尼	25	taisho/t0997.html	taisho/t0997_03.html	0.7175	4348
陀羅尼	24	taisho/t1139.html	taisho/t1139_01.html	0.7175	3956
陀羅尼	24	taisho/t0310.html	taisho/t0310_005.html	0.7175	5468
陀羅尼	24	taisho/t0262.html	taisho/t0262_07.html	0.7175	6833
陀羅尼	24	taisho/t0917.html	taisho/t0917_01.html	0.7175	3232
陀羅尼	24	taisho/t0968.html	taisho/t0968_01.html	0.7175	2299
陀羅尼	24	taisho/t0231.html	taisho/t0231_06.html	0.7175	3737
陀羅尼	24	taisho/t1092.html	taisho/t1092_05.html	0.7175	4982
陀羅尼	24	taisho/t1851.html	taisho/t1851_11.html	0.7175	23379
陀羅尼	23	taisho/t1153.html	taisho/t1153_02.html	0.7175	11051
陀羅尼	23	taisho/t0307.html	taisho/t0307_01.html	0.7175	1842
陀羅尼	23	taisho/t0665.html	taisho/t0665_07.html	0.7175	4380
陀羅尼	23	taisho/t1370.html	taisho/t1370_01.html	0.7175	1895
陀羅尼	23	taisho/t1092.html	taisho/t1092_06.html	0.7175	5407
陀羅尼	22	taisho/t1321.html	taisho/t1321_01.html	0.7175	4586
陀羅尼	22	taisho/t2154.html	taisho/t2154_19.html	0.7175	7782
陀羅尼	22	taisho/t1371.html	taisho/t1371_01.html	0.7175	1169
陀羅尼	22	taisho/t0310.html	taisho/t0310_115.html	0.7175	3794
陀羅尼	22	taisho/t2128.html	taisho/t2128_37.html	0.7175	7285
陀羅尼	22	taisho/t2157.html	taisho/t2157_27.html	0.7175	7991
陀羅尼	21	taisho/t0969.html	taisho/t0969_01.html	0.7175	2644
陀羅尼	21	taisho/t0388.html	taisho/t0388_01.html	0.7175	3061
陀羅尼	21	taisho/t0761.html	taisho/t0761_05.html	0.7175	7176
陀羅尼	21	taisho/t0310.html	taisho/t0310_007.html	0.7175	5875
陀羅尼	21	taisho/t1092.html	taisho/t1092_28.html	0.7175	6929
陀羅尼	21	taisho/t1912.html	taisho/t1912_02.html	0.7175	38143
陀羅尼	21	taisho/t1006.html	taisho/t1006_03.html	0.7175	11531
陀羅尼	21	taisho/t0982.html	taisho/t0982_01.html	0.7175	7010
陀羅尼	21	taisho/t0440.html	taisho/t0440_12.html	0.7175	4647
陀羅尼	21	taisho/t0286.html	taisho/t0286_04.html	0.7175	8859
陀羅尼	20	taisho/t0294.html	taisho/t0294_02.html	0.7175	5742
陀羅尼	20	taisho/t0443.html	taisho/t0443_03.html	0.7175	4681
陀羅尼	20	taisho/t2157.html	taisho/t2157_21.html	0.7175	9387
陀羅尼	20	taisho/t0901.html	taisho/t0901_03.html	0.7175	7011
陀羅尼	20	taisho/t0441.html	taisho/t0441_28.html	0.7175	2831
陀羅尼	20	taisho/t1509.html	taisho/t1509_28.html	0.7175	6004
陀羅尼	20	taisho/t0278.html	taisho/t0278_26.html	0.7175	5479
陀羅尼	20	taisho/t1082.html	taisho/t1082_01.html	0.7175	2672
陀羅尼	19	taisho/t2152.html	taisho/t2152_01.html	0.7175	5002
陀羅尼	19	taisho/t1353.html	taisho/t1353_01.html	0.7175	2072
陀羅尼	19	taisho/t0847.html	taisho/t0847_03.html	0.7175	8585
陀羅尼	19	taisho/t0664.html	taisho/t0664_06.html	0.7175	4947
陀羅尼	19	taisho/t0639.html	taisho/t0639_05.html	0.7175	8502
陀羅尼	19	taisho/t0310.html	taisho/t0310_069.html	0.7175	4171
陀羅尼	19	taisho/t1803.html	taisho/t1803_01.html	0.7175	16943
陀羅尼	19	taisho/t0397.html	taisho/t0397_39.html	0.7175	4910
陀羅尼	19	taisho/t0405.html	taisho/t0405_01.html	0.7175	7927
陀羅尼	19	taisho/t0397.html	taisho/t0397_19.html	0.7175	8372
陀羅尼	19	taisho/t1075.html	taisho/t1075_01.html	0.7175	4993
陀羅尼	19	taisho/t2153.html	taisho/t2153_13.html	0.7175	5351
陀羅尼	19	taisho/t1788.html	taisho/t1788_01.html	0.7175	18654
陀羅尼	19	taisho/t1136.html	taisho/t1136_01.html	0.7175	1060
陀羅尼	18	taisho/t1098.html	taisho/t1098_02.html	0.7175	6231
陀羅尼	18	taisho/t1579.html	taisho/t1579_45.html	0.7175	4889
陀羅尼	18	taisho/t1230.html	taisho/t1230_01.html	0.7175	4720
陀羅尼	18	taisho/t1092.html	taisho/t1092_22.html	0.7175	6510
陀羅尼	18	taisho/t2131.html	taisho/t2131_05.html	0.7175	21611
陀羅尼	18	taisho/t1028B.html	taisho/t1028B_01.html	0.7175	1268
陀羅尼	18	taisho/t0397.html	taisho/t0397_15.html	0.7175	7378
陀羅尼	18	taisho/t1023.html	taisho/t1023_01.html	0.7175	2818
陀羅尼	17	taisho/t0293.html	taisho/t0293_22.html	0.7175	4526
陀羅尼	17	taisho/t0279.html	taisho/t0279_71.html	0.7175	6381
陀羅尼	17	taisho/t1005A.html	taisho/t1005A_02.html	0.7175	4168
陀羅尼	17	taisho/t1956.html	taisho/t1956_01.html	0.7175	6646
陀羅尼	17	taisho/t0397.html	taisho/t0397_33.html	0.7175	6865
陀羅尼	17	taisho/t1778.html	taisho/t1778_01.html	0.7175	20010
陀羅尼	17	taisho/t1137.html	taisho/t1137_01.html	0.7175	1629
陀羅尼	17	taisho/t1092.html	taisho/t1092_18.html	0.7175	5981
陀羅尼	17	taisho/t1718.html	taisho/t1718_10.html	0.7175	15244
陀羅尼	17	taisho/t0310.html	taisho/t0310_004.html	0.7175	5518
陀羅尼	16	taisho/t1955.html	taisho/t1955_01.html	0.7175	13475
陀羅尼	16	taisho/t1887B.html	taisho/t1887B_02.html	0.7175	27306
陀羅尼	16	taisho/t0157.html	taisho/t0157_01.html	0.7175	6644
陀羅尼	16	taisho/t1092.html	taisho/t1092_07.html	0.7175	5846
陀羅尼	16	taisho/t1037.html	taisho/t1037_01.html	0.7175	1278
陀羅尼	16	taisho/t1398.html	taisho/t1398_01.html	0.7175	1115
陀羅尼	16	taisho/t1582.html	taisho/t1582_07.html	0.7175	4932
陀羅尼	16	taisho/t0310.html	taisho/t0310_006.html	0.7175	5491
陀羅尼	16	taisho/t1164.html	taisho/t1164_01.html	0.7175	2991
陀羅尼	15	taisho/t1092.html	taisho/t1092_12.html	0.7175	6178
陀羅尼	15	taisho/t0660.html	taisho/t0660_04.html	0.7175	4350
陀羅尼	15	taisho/t1709.html	taisho/t1709_03.html	0.7175	36944
陀羅尼	15	taisho/t1145.html	taisho/t1145_01.html	0.7175	1397
陀羅尼	15	taisho/t0946.html	taisho/t0946_01.html	0.7175	5236
陀羅尼	15	taisho/t1110.html	taisho/t1110_01.html	0.7175	4455
陀羅尼	15	taisho/t1246.html	taisho/t1246_01.html	0.7175	4708
陀羅尼	15	taisho/t2154.html	taisho/t2154_09.html	0.7175	9954
陀羅尼	15	taisho/t0264.html	taisho/t0264_06.html	0.7175	8255
陀羅尼	15	taisho/t1092.html	taisho/t1092_17.html	0.7175	6705
陀羅尼	15	taisho/t1951.html	taisho/t1951_01.html	0.7175	5017
陀羅尼	15	taisho/t0397.html	taisho/t0397_43.html	0.7175	6333
陀羅尼	15	taisho/t1522.html	taisho/t1522_12.html	0.7175	9098
陀羅尼	15	taisho/t1163.html	taisho/t1163_01.html	0.7175	1431
陀羅尼	15	taisho/t1861.html	taisho/t1861_06.html	0.7175	16236
陀羅尼	15	taisho/t1581.html	taisho/t1581_08.html	0.7175	6203
陀羅尼	15	taisho/t0402.html	taisho/t0402_02.html	0.7175	5265
陀羅尼	15	taisho/t1260.html	taisho/t1260_01.html	0.7175	3620
陀羅尼	14	taisho/t0279.html	taisho/t0279_38.html	0.7175	5460
陀羅尼	14	taisho/t1101.html	taisho/t1101_01.html	0.7175	3751
陀羅尼	14	taisho/t0261.html	taisho/t0261_02.html	0.7175	5746
陀羅尼	14	taisho/t1721.html	taisho/t1721_12.html	0.7175	13717
陀羅尼	14	taisho/t1112.html	taisho/t1112_01.html	0.7175	7292
陀羅尼	14	taisho/t0278.html	taisho/t0278_53.html	0.7175	5574
陀羅尼	14	taisho/t0901.html	taisho/t0901_04.html	0.7175	13970
陀羅尼	14	taisho/t1025.html	taisho/t1025_02.html	0.7175	2126
陀羅尼	14	taisho/t2034.html	taisho/t2034_13.html	0.7175	4463
陀羅尼	14	taisho/t1092.html	taisho/t1092_02.html	0.7175	5345
陀羅尼	14	taisho/t0920.html	taisho/t0920_01.html	0.7175	6802
陀羅尼	14	taisho/t1212.html	taisho/t1212_01.html	0.7175	26935
陀羅尼	14	taisho/t0278.html	taisho/t0278_46.html	0.7175	5023
陀羅尼	14	taisho/t2154.html	taisho/t2154_17.html	0.7175	6319
陀羅尼	14	taisho/t1509.html	taisho/t1509_42.html	0.7175	5551
陀羅尼	14	taisho/t0988.html	taisho/t0988_01.html	0.7175	2751
陀羅尼	14	taisho/t1096.html	taisho/t1096_01.html	0.7175	12837
陀羅尼	14	taisho/t0397.html	taisho/t0397_01.html	0.7175	7037
陀羅尼	14	taisho/t2157.html	taisho/t2157_15.html	0.7175	6148
陀羅尼	13	taisho/t1774.html	taisho/t1774_01.html	0.7175	25637
陀羅尼	13	taisho/t1800.html	taisho/t1800_01.html	0.7175	10527
陀羅尼	13	taisho/t1092.html	taisho/t1092_08.html	0.7175	4576
陀羅尼	13	taisho/t1723.html	taisho/t1723_01.html	0.7175	22018
陀羅尼	13	taisho/t0287.html	taisho/t0287_07.html	0.7175	3504
陀羅尼	13	taisho/t0223.html	taisho/t0223_03.html	0.7175	5227
陀羅尼	13	taisho/t1509.html	taisho/t1509_79.html	0.7175	6529
陀羅尼	13	taisho/t0293.html	taisho/t0293_05.html	0.7175	4389
陀羅尼	13	taisho/t1092.html	taisho/t1092_19.html	0.7175	7026
陀羅尼	13	taisho/t1723.html	taisho/t1723_10.html	0.7175	19402
陀羅尼	12	taisho/t1092.html	taisho/t1092_25.html	0.7175	5668
陀羅尼	12	taisho/t1138b.html	taisho/t1138b_01.html	0.7175	1431
陀羅尼	12	taisho/t0994.html	taisho/t0994_01.html	0.7175	5999
陀羅尼	12	taisho/t1718.html	taisho/t1718_02.html	0.7175	15245
陀羅尼	12	taisho/t0397.html	taisho/t0397_53.html	0.7175	5093
陀羅尼	12	taisho/t0278.html	taisho/t0278_37.html	0.7175	4299
陀羅尼	12	taisho/t1005A.html	taisho/t1005A_03.html	0.7175	4066
陀羅尼	12	taisho/t0310.html	taisho/t0310_101.html	0.7175	5804
陀羅尼	12	taisho/t0411.html	taisho/t0411_10.html	0.7175	4889
陀羅尼	12	taisho/t0279.html	taisho/t0279_53.html	0.7175	4419
陀羅尼	12	taisho/t0264.html	taisho/t0264_07.html	0.7175	5432
陀羅尼	12	taisho/t0649.html	taisho/t0649_02.html	0.7175	4344
陀羅尼	12	taisho/t1138a.html	taisho/t1138a_01.html	0.7175	1155
陀羅尼	12	taisho/t1339.html	taisho/t1339_02.html	0.7175	5305
陀羅尼	12	taisho/t1340.html	taisho/t1340_13.html	0.7175	5009
陀羅尼	12	taisho/t0302.html	taisho/t0302_01.html	0.7175	4808
陀羅尼	12	taisho/t1668.html	taisho/t1668_09.html	0.7175	7981
陀羅尼	12	taisho/t1341.html	taisho/t1341_05.html	0.7175	5660
陀羅尼	12	taisho/t1949.html	taisho/t1949_01.html	0.7175	5776
陀羅尼	12	taisho/t1721.html	taisho/t1721_01.html	0.7175	17691
陀羅尼	12	taisho/t1092.html	taisho/t1092_03.html	0.7175	4822
陀羅尼	11	taisho/t1801.html	taisho/t1801_02.html	0.7175	6334
陀羅尼	11	taisho/t1887B.html	taisho/t1887B_01.html	0.7175	30343
陀羅尼	11	taisho/t2149.html	taisho/t2149_06.html	0.7175	6467
陀羅尼	11	taisho/t1076.html	taisho/t1076_01.html	0.7175	5803
陀羅尼	11	taisho/t0946.html	taisho/t0946_04.html	0.7175	6200
陀羅尼	11	taisho/t2155.html	taisho/t2155_02.html	0.7175	4132
陀羅尼	11	taisho/t1050.html	taisho/t1050_03.html	0.7175	4036
陀羅尼	11	taisho/t1092.html	taisho/t1092_15.html	0.7175	6958
陀羅尼	11	taisho/t0294.html	taisho/t0294_03.html	0.7175	7034
陀羅尼	11	taisho/t2149.html	taisho/t2149_09.html	0.7175	8185
陀羅尼	11	taisho/t2016.html	taisho/t2016_28.html	0.7175	10725
陀羅尼	11	taisho/t1043.html	taisho/t1043_01.html	0.7175	3610
陀羅尼	11	taisho/t1887A.html	taisho/t1887A_01.html	0.7175	5425
陀羅尼	11	taisho/t0409.html	taisho/t0409_01.html	0.7175	3051
陀羅尼	11	taisho/t2154.html	taisho/t2154_11.html	0.7175	11542
陀羅尼	11	taisho/t1113B.html	taisho/t1113B_01.html	0.7175	1059
陀羅尼	11	taisho/t0402.html	taisho/t0402_07.html	0.7175	3249
陀羅尼	11	taisho/t1092.html	taisho/t1092_11.html	0.7175	6120
陀羅尼	11	taisho/t2156.html	taisho/t2156_03.html	0.7175	3260
陀羅尼	11	taisho/t0402.html	taisho/t0402_05.html	0.7175	3959
陀羅尼	11	taisho/t1022A.html	taisho/t1022A_01.html	0.7175	2046
陀羅尼	11	taisho/t1733.html	taisho/t1733_14.html	0.7175	22821
陀羅尼	11	taisho/t1509.html	taisho/t1509_48.html	0.7175	7146
陀羅尼	11	taisho/t0901.html	taisho/t0901_12.html	0.7175	12564
陀羅尼	11	taisho/t1403.html	taisho/t1403_01.html	0.7175	1220
陀羅尼	11	taisho/t2128.html	taisho/t2128_40.html	0.7175	8223
陀羅尼	11	taisho/t0402.html	taisho/t0402_09.html	0.7175	4046
陀羅尼	11	taisho/t0831.html	taisho/t0831_01.html	0.7175	1958
陀羅尼	11	taisho/t1116.html	taisho/t1116_01.html	0.7175	3160
陀羅尼	11	taisho/t0974E.html	taisho/t0974E_01.html	0.7175	7051
陀羅尼	10	taisho/t2157.html	taisho/t2157_14.html	0.7175	7196
陀羅尼	10	taisho/t1400.html	taisho/t1400_01.html	0.7175	1556
陀羅尼	10	taisho/t1408.html	taisho/t1408_01.html	0.7175	1937
陀羅尼	10	taisho/t0341.html	taisho/t0341_03.html	0.7175	5842
陀羅尼	10	taisho/t2151.html	taisho/t2151_04.html	0.7175	4392
陀羅尼	10	taisho/t0278.html	taisho/t0278_11.html	0.7175	5188
陀羅尼	10	taisho/t0974C.html	taisho/t0974C_01.html	0.7175	2945
陀羅尼	10	taisho/t2034.html	taisho/t2034_09.html	0.7175	5931
陀羅尼	10	taisho/t1334.html	taisho/t1334_01.html	0.7175	3083
陀羅尼	10	taisho/t0997.html	taisho/t0997_10.html	0.7175	5121
陀羅尼	10	taisho/t1509.html	taisho/t1509_47.html	0.7175	6270
陀羅尼	10	taisho/t0276.html	taisho/t0276_01.html	0.7175	5705
陀羅尼	10	taisho/t1376.html	taisho/t1376_01.html	0.7175	1424
陀羅尼	10	taisho/t1314.html	taisho/t1314_01.html	0.7175	819
陀羅尼	10	taisho/t0997.html	taisho/t0997_01.html	0.7175	4615
陀羅尼	10	taisho/t1171.html	taisho/t1171_01.html	0.7175	3555
陀羅尼	10	taisho/t2157.html	taisho/t2157_01.html	0.7175	5641
陀羅尼	10	taisho/t0279.html	taisho/t0279_62.html	0.7175	4705
陀羅尼	10	taisho/t0901.html	taisho/t0901_02.html	0.7175	10023
陀羅尼	10	taisho/t0404.html	taisho/t0404_03.html	0.7175	4320
陀羅尼	10	taisho/t2035.html	taisho/t2035_06.html	0.7175	11058
陀羅尼	10	taisho/t1414.html	taisho/t1414_01.html	0.7175	840
陀羅尼	10	taisho/t2146.html	taisho/t2146_01.html	0.7175	5578
陀羅尼	10	taisho/t1077.html	taisho/t1077_01.html	0.7175	937
陀羅尼	10	taisho/t0411.html	taisho/t0411_08.html	0.7175	4330
陀羅尼	10	taisho/t0947.html	taisho/t0947_01.html	0.7175	8429
陀羅尼	9	taisho/t0397.html	taisho/t0397_45.html	0.7175	4127
陀羅尼	9	taisho/t2149.html	taisho/t2149_05.html	0.7175	12117
陀羅尼	9	taisho/t1154.html	taisho/t1154_01.html	0.7175	8860
陀羅尼	9	taisho/t0930.html	taisho/t0930_01.html	0.7175	3957
陀羅尼	9	taisho/t1177A.html	taisho/t1177A_03.html	0.7175	4150
陀羅尼	9	taisho/t1952.html	taisho/t1952_01.html	0.7175	2218
陀羅尼	9	taisho/t0443.html	taisho/t0443_04.html	0.7175	5434
陀羅尼	9	taisho/t1358.html	taisho/t1358_01.html	0.7175	752
陀羅尼	9	taisho/t1950.html	taisho/t1950_01.html	0.7175	5820
陀羅尼	9	taisho/t1911.html	taisho/t1911_02.html	0.7175	10875
陀羅尼	9	taisho/t0997.html	taisho/t0997_02.html	0.7175	4484
陀羅尼	9	taisho/t1719.html	taisho/t1719_10.html	0.7175	25496
陀羅尼	9	taisho/t1047.html	taisho/t1047_01.html	0.7175	476
陀羅尼	9	taisho/t2153.html	taisho/t2153_01.html	0.7175	4883
陀羅尼	9	taisho/t1191.html	taisho/t1191_13.html	0.7175	3245
陀羅尼	9	taisho/t1509.html	taisho/t1509_69.html	0.7175	5966
陀羅尼	9	taisho/t0407.html	taisho/t0407_01.html	0.7175	4818
陀羅尼	9	taisho/t1057b.html	taisho/t1057b_02.html	0.7175	2030
陀羅尼	9	taisho/t0406.html	taisho/t0406_01.html	0.7175	5406
陀羅尼	9	taisho/t0397.html	taisho/t0397_26.html	0.7175	4755
陀羅尼	9	taisho/t1038.html	taisho/t1038_01.html	0.7175	1696
陀羅尼	9	taisho/t1064.html	taisho/t1064_01.html	0.7175	3311
陀羅尼	8	taisho/t1530.html	taisho/t1530_05.html	0.7175	4730
陀羅尼	8	taisho/t1117.html	taisho/t1117_01.html	0.7175	781
陀羅尼	8	taisho/t0397.html	taisho/t0397_23.html	0.7175	6351
陀羅尼	8	taisho/t2084.html	taisho/t2084_02.html	0.7175	11411
陀羅尼	8	taisho/t1397.html	taisho/t1397_01.html	0.7175	1139
陀羅尼	8	taisho/t0864A.html	taisho/t0864A_01.html	0.7175	5177
陀羅尼	8	taisho/t0375.html	taisho/t0375_36.html	0.7175	6649
陀羅尼	8	taisho/t0304.html	taisho/t0304_01.html	0.7175	3905
陀羅尼	8	taisho/t0923.html	taisho/t0923_01.html	0.7175	5743
陀羅尼	8	taisho/t1828.html	taisho/t1828_12.html	0.7175	25720
陀羅尼	8	taisho/t1374.html	taisho/t1374_01.html	0.7175	4232
陀羅尼	8	taisho/t1509.html	taisho/t1509_85.html	0.7175	6047
陀羅尼	8	taisho/t2061.html	taisho/t2061_03.html	0.7175	6191
