word	frequency	collection	document	idf	doc_len
陀羅尼	1	taisho/t2077.html	taisho/t2077_11.html	0.7175	6546
陀羅尼	1	taisho/t0854.html	taisho/t0854_02.html	0.7175	278
陀羅尼	1	taisho/t2036.html	taisho/t2036_13.html	0.7175	12698
陀羅尼	1	taisho/t0761.html	taisho/t0761_02.html	0.7175	5145
陀羅尼	1	taisho/t1862.html	taisho/t1862_01.html	0.7175	9197
陀羅尼	1	taisho/t1796.html	taisho/t1796_11.html	0.7175	12963
陀羅尼	1	taisho/t0397.html	taisho/t0397_18.html	0.7175	5614
陀羅尼	1	taisho/t0397.html	taisho/t0397_17.html	0.7175	7539
陀羅尼	1	taisho/t1202.html	taisho/t1202_01.html	0.7175	3877
陀羅尼	1	taisho/t0821.html	taisho/t0821_01.html	0.7175	3618
陀羅尼	1	taisho/t1970.html	taisho/t1970_05.html	0.7175	4331
陀羅尼	1	taisho/t0279.html	taisho/t0279_29.html	0.7175	3375
陀羅尼	1	taisho/t2128.html	taisho/t2128_41.html	0.7175	14215
陀羅尼	1	taisho/t2068.html	taisho/t2068_09.html	0.7175	5252
陀羅尼	1	taisho/t0896.html	taisho/t0896_03.html	0.7175	4102
陀羅尼	1	taisho/t2129.html	taisho/t2129_05.html	0.7175	9346
陀羅尼	1	taisho/t2128.html	taisho/t2128_19.html	0.7175	8058
陀羅尼	1	taisho/t2128.html	taisho/t2128_12.html	0.7175	10006
陀羅尼	1	taisho/t0279.html	taisho/t0279_42.html	0.7175	4494
陀羅尼	1	taisho/t1509.html	taisho/t1509_33.html	0.7175	5520
陀羅尼	1	taisho/t0279.html	taisho/t0279_64.html	0.7175	4758
陀羅尼	1	taisho/t1911.html	taisho/t1911_03.html	0.7175	15203
陀羅尼	1	taisho/t0659.html	taisho/t0659_01.html	0.7175	5770
陀羅尼	1	taisho/t0383.html	taisho/t0383_01.html	0.7175	4659
陀羅尼	1	taisho/t1958.html	taisho/t1958_02.html	0.7175	8170
陀羅尼	1	taisho/t1509.html	taisho/t1509_87.html	0.7175	7815
陀羅尼	1	taisho/t1091.html	taisho/t1091_01.html	0.7175	1223
陀羅尼	1	taisho/t0293.html	taisho/t0293_09.html	0.7175	4024
陀羅尼	1	taisho/t1735.html	taisho/t1735_57.html	0.7175	10313
陀羅尼	1	taisho/t0293.html	taisho/t0293_03.html	0.7175	4084
陀羅尼	1	taisho/t0387.html	taisho/t0387_01.html	0.7175	4960
陀羅尼	1	taisho/t2157.html	taisho/t2157_08.html	0.7175	6307
陀羅尼	1	taisho/t2001.html	taisho/t2001_04.html	0.7175	24030
陀羅尼	1	taisho/t1509.html	taisho/t1509_88.html	0.7175	8606
陀羅尼	1	taisho/t1669.html	taisho/t1669_08.html	0.7175	1129
陀羅尼	1	taisho/t1579.html	taisho/t1579_50.html	0.7175	6832
陀羅尼	1	taisho/t1767.html	taisho/t1767_33.html	0.7175	6827
陀羅尼	1	taisho/t0485.html	taisho/t0485_03.html	0.7175	4920
陀羅尼	1	taisho/t1736.html	taisho/t1736_46.html	0.7175	8995
陀羅尼	1	taisho/t0310.html	taisho/t0310_096.html	0.7175	2657
陀羅尼	1	taisho/t1736.html	taisho/t1736_87.html	0.7175	6299
陀羅尼	1	taisho/t1729.html	taisho/t1729_01.html	0.7175	6352
陀羅尼	1	taisho/t1736.html	taisho/t1736_41.html	0.7175	8900
陀羅尼	1	taisho/t1752.html	taisho/t1752_01.html	0.7175	13554
陀羅尼	1	taisho/t0677.html	taisho/t0677_01.html	0.7175	3186
陀羅尼	1	taisho/t1248.html	taisho/t1248_01.html	0.7175	2283
陀羅尼	1	taisho/t1603.html	taisho/t1603_01.html	0.7175	3827
陀羅尼	1	taisho/t1340.html	taisho/t1340_19.html	0.7175	4913
陀羅尼	1	taisho/t0652.html	taisho/t0652_03.html	0.7175	2540
陀羅尼	1	taisho/t1745.html	taisho/t1745_01.html	0.7175	15658
陀羅尼	1	taisho/t2054.html	taisho/t2054_01.html	0.7175	11921
陀羅尼	1	taisho/t0678.html	taisho/t0678_01.html	0.7175	3240
陀羅尼	1	taisho/t0848.html	taisho/t0848_06.html	0.7175	4616
陀羅尼	1	taisho/t2132.html	taisho/t2132_01.html	0.7175	4194
陀羅尼	1	taisho/t1020.html	taisho/t1020_01.html	0.7175	378
陀羅尼	1	taisho/t0476.html	taisho/t0476_04.html	0.7175	5503
陀羅尼	1	taisho/t0999.html	taisho/t0999_01.html	0.7175	3740
陀羅尼	1	taisho/t1739.html	taisho/t1739_19.html	0.7175	8142
陀羅尼	1	taisho/t2062.html	taisho/t2062_02.html	0.7175	3136
陀羅尼	1	taisho/t1777.html	taisho/t1777_04.html	0.7175	7746
陀羅尼	1	taisho/t0667.html	taisho/t0667_01.html	0.7175	5076
陀羅尼	1	taisho/t0897.html	taisho/t0897_03.html	0.7175	4168
陀羅尼	1	taisho/t2016.html	taisho/t2016_37.html	0.7175	7222
陀羅尼	1	taisho/t0404.html	taisho/t0404_08.html	0.7175	4194
陀羅尼	1	taisho/t2016.html	taisho/t2016_94.html	0.7175	5449
陀羅尼	1	taisho/t1828.html	taisho/t1828_04.html	0.7175	25236
陀羅尼	1	taisho/t1782.html	taisho/t1782_06.html	0.7175	21292
陀羅尼	1	taisho/t1937.html	taisho/t1937_01.html	0.7175	9838
陀羅尼	1	taisho/t0634.html	taisho/t0634_01.html	0.7175	2075
陀羅尼	1	taisho/t1669.html	taisho/t1669_02.html	0.7175	1688
陀羅尼	1	taisho/t0233.html	taisho/t0233_01.html	0.7175	6194
陀羅尼	1	taisho/t1331.html	taisho/t1331_08.html	0.7175	2961
陀羅尼	1	taisho/t1595.html	taisho/t1595_01.html	0.7175	8111
陀羅尼	1	taisho/t1733.html	taisho/t1733_12.html	0.7175	20553
陀羅尼	1	taisho/t0587.html	taisho/t0587_01.html	0.7175	5167
陀羅尼	1	taisho/t1531.html	taisho/t1531_01.html	0.7175	4518
陀羅尼	1	taisho/t2016.html	taisho/t2016_46.html	0.7175	7782
陀羅尼	1	taisho/t0239.html	taisho/t0239_01.html	0.7175	3702
陀羅尼	1	taisho/t0848.html	taisho/t0848_01.html	0.7175	6372
陀羅尼	1	taisho/t2004.html	taisho/t2004_06.html	0.7175	13340
陀羅尼	1	taisho/t0997.html	taisho/t0997_06.html	0.7175	4340
陀羅尼	1	taisho/t0448b.html	taisho/t0448b_01.html	0.7175	5052
陀羅尼	1	taisho/t0447a.html	taisho/t0447a_01.html	0.7175	7070
陀羅尼	1	taisho/t0190.html	taisho/t0190_06.html	0.7175	4254
陀羅尼	1	taisho/t2035.html	taisho/t2035_37.html	0.7175	5394
陀羅尼	1	taisho/t1761.html	taisho/t1761_01.html	0.7175	8507
陀羅尼	1	taisho/t0643.html	taisho/t0643_03.html	0.7175	6545
陀羅尼	1	taisho/t0663.html	taisho/t0663_01.html	0.7175	4258
陀羅尼	1	taisho/t1796.html	taisho/t1796_02.html	0.7175	13806
陀羅尼	1	taisho/t1785.html	taisho/t1785_03.html	0.7175	7568
陀羅尼	1	taisho/t1736.html	taisho/t1736_38.html	0.7175	9755
陀羅尼	1	taisho/t0774.html	taisho/t0774_01.html	0.7175	2541
陀羅尼	1	taisho/t1735.html	taisho/t1735_49.html	0.7175	9900
陀羅尼	1	taisho/t0220.html	taisho/t0220_493.html	0.7175	4858
陀羅尼	1	taisho/t0883.html	taisho/t0883_02.html	0.7175	3842
陀羅尼	1	taisho/t0220.html	taisho/t0220_500.html	0.7175	4674
陀羅尼	1	taisho/t1213.html	taisho/t1213_01.html	0.7175	32
陀羅尼	1	taisho/t0877.html	taisho/t0877_01.html	0.7175	2035
陀羅尼	1	taisho/t1998A.html	taisho/t1998A_12.html	0.7175	4162
陀羅尼	1	taisho/t1779.html	taisho/t1779_06.html	0.7175	16006
陀羅尼	1	taisho/t1316.html	taisho/t1316_01.html	0.7175	76
陀羅尼	1	taisho/t1917.html	taisho/t1917_01.html	0.7175	7239
陀羅尼	1	taisho/t1733.html	taisho/t1733_10.html	0.7175	15818
陀羅尼	1	taisho/t0586.html	taisho/t0586_03.html	0.7175	6912
陀羅尼	1	taisho/t2076.html	taisho/t2076_18.html	0.7175	10769
陀羅尼	1	taisho/t2076.html	taisho/t2076_06.html	0.7175	6674
陀羅尼	1	taisho/t1732.html	taisho/t1732_03.html	0.7175	24308
陀羅尼	1	taisho/t1223.html	taisho/t1223_01.html	0.7175	2383
陀羅尼	1	taisho/t0278.html	taisho/t0278_15.html	0.7175	5095
陀羅尼	1	taisho/t0278.html	taisho/t0278_19.html	0.7175	5159
陀羅尼	1	taisho/t0220.html	taisho/t0220_385.html	0.7175	4469
陀羅尼	1	taisho/t0278.html	taisho/t0278_08.html	0.7175	5009
陀羅尼	1	taisho/t0297.html	taisho/t0297_01.html	0.7175	1457
陀羅尼	1	taisho/t2130.html	taisho/t2130_01.html	0.7175	8244
陀羅尼	1	taisho/t2122.html	taisho/t2122_81.html	0.7175	5840
陀羅尼	1	taisho/t0666.html	taisho/t0666_01.html	0.7175	2785
陀羅尼	1	taisho/t0220.html	taisho/t0220_401.html	0.7175	5951
陀羅尼	1	taisho/t0223.html	taisho/t0223_25.html	0.7175	4968
陀羅尼	1	taisho/t0293.html	taisho/t0293_06.html	0.7175	4333
陀羅尼	1	taisho/t0220.html	taisho/t0220_387.html	0.7175	4442
陀羅尼	1	taisho/t2122.html	taisho/t2122_96.html	0.7175	8318
陀羅尼	1	taisho/t2072.html	taisho/t2072_02.html	0.7175	11049
陀羅尼	1	taisho/t0404.html	taisho/t0404_04.html	0.7175	3551
陀羅尼	1	taisho/t1035.html	taisho/t1035_01.html	0.7175	1009
陀羅尼	1	taisho/t0287.html	taisho/t0287_09.html	0.7175	3698
陀羅尼	1	taisho/t0293.html	taisho/t0293_21.html	0.7175	4109
陀羅尼	1	taisho/t1513.html	taisho/t1513_03.html	0.7175	2776
陀羅尼	1	taisho/t0279.html	taisho/t0279_61.html	0.7175	4371
陀羅尼	1	taisho/t2128.html	taisho/t2128_21.html	0.7175	11556
陀羅尼	1	taisho/t1174.html	taisho/t1174_01.html	0.7175	2479
陀羅尼	1	taisho/t0279.html	taisho/t0279_41.html	0.7175	3641
陀羅尼	1	taisho/t0279.html	taisho/t0279_15.html	0.7175	4462
陀羅尼	1	taisho/t1721.html	taisho/t1721_06.html	0.7175	16451
陀羅尼	1	taisho/t1239.html	taisho/t1239_03.html	0.7175	2386
陀羅尼	1	taisho/t0279.html	taisho/t0279_39.html	0.7175	5361
陀羅尼	1	taisho/t0279.html	taisho/t0279_50.html	0.7175	5425
陀羅尼	1	taisho/t2037.html	taisho/t2037_02.html	0.7175	37005
陀羅尼	1	taisho/t1521.html	taisho/t1521_16.html	0.7175	6897
陀羅尼	1	taisho/t2016.html	taisho/t2016_12.html	0.7175	5587
陀羅尼	1	taisho/t1522.html	taisho/t1522_01.html	0.7175	7431
陀羅尼	1	taisho/t1921.html	taisho/t1921_01.html	0.7175	8209
陀羅尼	1	taisho/t1960.html	taisho/t1960_03.html	0.7175	7239
陀羅尼	1	taisho/t1916.html	taisho/t1916_08.html	0.7175	7063
陀羅尼	1	taisho/t0310.html	taisho/t0310_099.html	0.7175	4858
陀羅尼	1	taisho/t0913.html	taisho/t0913_01.html	0.7175	1810
陀羅尼	1	taisho/t1512.html	taisho/t1512_01.html	0.7175	7137
陀羅尼	1	taisho/t1341.html	taisho/t1341_03.html	0.7175	4475
陀羅尼	1	taisho/t1786.html	taisho/t1786_05.html	0.7175	13764
陀羅尼	1	taisho/t0157.html	taisho/t0157_09.html	0.7175	5018
陀羅尼	1	taisho/t0404.html	taisho/t0404_01.html	0.7175	3978
陀羅尼	1	taisho/t0651.html	taisho/t0651_01.html	0.7175	3575
陀羅尼	1	taisho/t0375.html	taisho/t0375_27.html	0.7175	5983
陀羅尼	1	taisho/t1786.html	taisho/t1786_02.html	0.7175	15966
陀羅尼	1	taisho/t2035.html	taisho/t2035_33.html	0.7175	6604
陀羅尼	1	taisho/t1254.html	taisho/t1254_01.html	0.7175	3795
陀羅尼	1	taisho/t0669.html	taisho/t0669_01.html	0.7175	5383
陀羅尼	1	taisho/t1909.html	taisho/t1909_02.html	0.7175	3548
陀羅尼	1	taisho/t0945.html	taisho/t0945_10.html	0.7175	4147
陀羅尼	1	taisho/t0159.html	taisho/t0159_06.html	0.7175	4017
陀羅尼	1	taisho/t0279.html	taisho/t0279_36.html	0.7175	3520
陀羅尼	1	taisho/t0985.html	taisho/t0985_01.html	0.7175	5644
陀羅尼	1	taisho/t0900.html	taisho/t0900_01.html	0.7175	1880
陀羅尼	1	taisho/t1593.html	taisho/t1593_03.html	0.7175	6070
陀羅尼	1	taisho/t0400.html	taisho/t0400_14.html	0.7175	2249
陀羅尼	1	taisho/t1736.html	taisho/t1736_05.html	0.7175	7005
陀羅尼	1	taisho/t0649.html	taisho/t0649_03.html	0.7175	5409
陀羅尼	1	taisho/t0898.html	taisho/t0898_01.html	0.7175	3992
陀羅尼	1	taisho/t1716.html	taisho/t1716_09.html	0.7175	13534
陀羅尼	1	taisho/t0279.html	taisho/t0279_54.html	0.7175	4259
陀羅尼	1	taisho/t1736.html	taisho/t1736_43.html	0.7175	9347
陀羅尼	1	taisho/t1736.html	taisho/t1736_84.html	0.7175	8261
陀羅尼	1	taisho/t2120.html	taisho/t2120_05.html	0.7175	5241
陀羅尼	1	taisho/t0639.html	taisho/t0639_09.html	0.7175	5302
陀羅尼	1	taisho/t1509.html	taisho/t1509_35.html	0.7175	7665
陀羅尼	1	taisho/t1596.html	taisho/t1596_09.html	0.7175	5173
陀羅尼	1	taisho/t1509.html	taisho/t1509_53.html	0.7175	5885
陀羅尼	1	taisho/t1509.html	taisho/t1509_100.html	0.7175	5971
陀羅尼	1	taisho/t1669.html	taisho/t1669_05.html	0.7175	1333
陀羅尼	1	taisho/t2149.html	taisho/t2149_01.html	0.7175	6232
陀羅尼	1	taisho/t0341.html	taisho/t0341_01.html	0.7175	5230
陀羅尼	1	taisho/t0587.html	taisho/t0587_05.html	0.7175	5328
陀羅尼	1	taisho/t1998A.html	taisho/t1998A_23.html	0.7175	5077
陀羅尼	1	taisho/t1735.html	taisho/t1735_37.html	0.7175	7191
陀羅尼	1	taisho/t1735.html	taisho/t1735_10.html	0.7175	6486
陀羅尼	1	taisho/t0267.html	taisho/t0267_03.html	0.7175	5229
陀羅尼	1	taisho/t0286.html	taisho/t0286_02.html	0.7175	5619
陀羅尼	1	taisho/t0400.html	taisho/t0400_13.html	0.7175	2120
陀羅尼	1	taisho/t1636.html	taisho/t1636_23.html	0.7175	2779
陀羅尼	1	taisho/t0286.html	taisho/t0286_01.html	0.7175	7755
陀羅尼	1	taisho/t1733.html	taisho/t1733_16.html	0.7175	19826
陀羅尼	1	taisho/t1332.html	taisho/t1332_04.html	0.7175	6166
陀羅尼	1	taisho/t1021.html	taisho/t1021_01.html	0.7175	102
陀羅尼	1	taisho/t1856.html	taisho/t1856_02.html	0.7175	7213
陀羅尼	1	taisho/t1861.html	taisho/t1861_02.html	0.7175	27509
陀羅尼	1	taisho/t1796.html	taisho/t1796_13.html	0.7175	13503
陀羅尼	1	taisho/t0223.html	taisho/t0223_27.html	0.7175	6703
陀羅尼	1	taisho/t2016.html	taisho/t2016_79.html	0.7175	6968
陀羅尼	1	taisho/t1736.html	taisho/t1736_48.html	0.7175	8075
陀羅尼	1	taisho/t2145.html	taisho/t2145_14.html	0.7175	7890
陀羅尼	1	taisho/t0375.html	taisho/t0375_28.html	0.7175	6086
陀羅尼	1	taisho/t2123.html	taisho/t2123_04.html	0.7175	11154
陀羅尼	1	taisho/t0639.html	taisho/t0639_02.html	0.7175	6783
陀羅尼	1	taisho/t0443.html	taisho/t0443_06.html	0.7175	3126
陀羅尼	1	taisho/t1656.html	taisho/t1656_01.html	0.7175	8030
陀羅尼	1	taisho/t1710.html	taisho/t1710_02.html	0.7175	9949
陀羅尼	1	taisho/t0948.html	taisho/t0948_01.html	0.7175	1475
陀羅尼	1	taisho/t0268.html	taisho/t0268_04.html	0.7175	3550
陀羅尼	1	taisho/t2016.html	taisho/t2016_50.html	0.7175	6603
陀羅尼	1	taisho/t2016.html	taisho/t2016_49.html	0.7175	6528
陀羅尼	1	taisho/t2016.html	taisho/t2016_23.html	0.7175	8616
陀羅尼	1	taisho/t2016.html	taisho/t2016_41.html	0.7175	6477
陀羅尼	1	taisho/t0397.html	taisho/t0397_03.html	0.7175	7110
陀羅尼	1	taisho/t1778.html	taisho/t1778_02.html	0.7175	17770
陀羅尼	1	taisho/t1668.html	taisho/t1668_05.html	0.7175	7374
陀羅尼	1	taisho/t2122.html	taisho/t2122_63.html	0.7175	9803
陀羅尼	1	taisho/t0231.html	taisho/t0231_01.html	0.7175	6038
陀羅尼	1	taisho/t1766.html	taisho/t1766_01.html	0.7175	8119
陀羅尼	1	taisho/t2035.html	taisho/t2035_07.html	0.7175	3504
陀羅尼	1	taisho/t2035.html	taisho/t2035_04.html	0.7175	5658
陀羅尼	1	taisho/t2061.html	taisho/t2061_25.html	0.7175	6529
陀羅尼	1	taisho/t0953.html	taisho/t0953_03.html	0.7175	5284
陀羅尼	1	taisho/t2061.html	taisho/t2061_21.html	0.7175	7427
陀羅尼	1	taisho/t1896.html	taisho/t1896_02.html	0.7175	7943
陀羅尼	1	taisho/t2121.html	taisho/t2121_04.html	0.7175	4898
陀羅尼	1	taisho/t0626.html	taisho/t0626_01.html	0.7175	9271
陀羅尼	1	taisho/t1733.html	taisho/t1733_06.html	0.7175	25990
陀羅尼	1	taisho/t1778.html	taisho/t1778_09.html	0.7175	14260
陀羅尼	1	taisho/t2122.html	taisho/t2122_89.html	0.7175	11194
陀羅尼	1	taisho/t2123.html	taisho/t2123_01.html	0.7175	7663
陀羅尼	1	taisho/t1509.html	taisho/t1509_32.html	0.7175	6071
陀羅尼	1	taisho/t2128.html	taisho/t2128_08.html	0.7175	10588
陀羅尼	1	taisho/t1733.html	taisho/t1733_04.html	0.7175	28874
陀羅尼	1	taisho/t2150.html	taisho/t2150_01.html	0.7175	4016
陀羅尼	1	taisho/t2128.html	taisho/t2128_28.html	0.7175	9723
陀羅尼	1	taisho/t1719.html	taisho/t1719_07.html	0.7175	24670
陀羅尼	1	taisho/t2128.html	taisho/t2128_18.html	0.7175	10647
陀羅尼	1	taisho/t0478.html	taisho/t0478_01.html	0.7175	5376
陀羅尼	1	taisho/t1002.html	taisho/t1002_01.html	0.7175	581
陀羅尼	1	taisho/t2157.html	taisho/t2157_11.html	0.7175	7772
陀羅尼	1	taisho/t0293.html	taisho/t0293_35.html	0.7175	4792
陀羅尼	1	taisho/t1719.html	taisho/t1719_08.html	0.7175	23280
陀羅尼	1	taisho/t1778.html	taisho/t1778_03.html	0.7175	12977
陀羅尼	1	taisho/t0642.html	taisho/t0642_02.html	0.7175	7960
陀羅尼	1	taisho/t0789.html	taisho/t0789_01.html	0.7175	351
陀羅尼	1	taisho/t1113A.html	taisho/t1113A_01.html	0.7175	1194
陀羅尼	1	taisho/t1735.html	taisho/t1735_47.html	0.7175	8120
陀羅尼	1	taisho/t1718.html	taisho/t1718_01.html	0.7175	16714
陀羅尼	1	taisho/t1796.html	taisho/t1796_04.html	0.7175	11079
陀羅尼	1	taisho/t1149.html	taisho/t1149_01.html	0.7175	1933
陀羅尼	1	taisho/t2127.html	taisho/t2127_03.html	0.7175	16973
陀羅尼	1	taisho/t2128.html	taisho/t2128_20.html	0.7175	8329
陀羅尼	1	taisho/t0651.html	taisho/t0651_02.html	0.7175	3392
陀羅尼	1	taisho/t1083.html	taisho/t1083_01.html	0.7175	2028
陀羅尼	1	taisho/t2074.html	taisho/t2074_01.html	0.7175	5672
陀羅尼	1	taisho/t2087.html	taisho/t2087_07.html	0.7175	5533
陀羅尼	1	taisho/t0634.html	taisho/t0634_02.html	0.7175	2088
陀羅尼	1	taisho/t1365.html	taisho/t1365_01.html	0.7175	400
陀羅尼	1	taisho/t2129.html	taisho/t2129_04.html	0.7175	7900
陀羅尼	1	taisho/t0657.html	taisho/t0657_09.html	0.7175	8328
陀羅尼	1	taisho/t0825.html	taisho/t0825_01.html	0.7175	1188
陀羅尼	1	taisho/t1079.html	taisho/t1079_01.html	0.7175	1311
陀羅尼	1	taisho/t0587.html	taisho/t0587_03.html	0.7175	4840
陀羅尼	1	taisho/t0901.html	taisho/t0901_06.html	0.7175	8197
陀羅尼	1	taisho/t1891.html	taisho/t1891_01.html	0.7175	4478
陀羅尼	1	taisho/t1846.html	taisho/t1846_03.html	0.7175	20802
陀羅尼	1	taisho/t1779.html	taisho/t1779_03.html	0.7175	15322
陀羅尼	1	taisho/t2128.html	taisho/t2128_01.html	0.7175	11342
陀羅尼	1	taisho/t2131.html	taisho/t2131_06.html	0.7175	24458
陀羅尼	1	taisho/t0634.html	taisho/t0634_05.html	0.7175	2319
陀羅尼	1	taisho/t2075.html	taisho/t2075_01.html	0.7175	18993
陀羅尼	1	taisho/t1932.html	taisho/t1932_01.html	0.7175	6134
陀羅尼	1	taisho/t2050.html	taisho/t2050_01.html	0.7175	8088
陀羅尼	1	taisho/t1227.html	taisho/t1227_03.html	0.7175	6627
陀羅尼	1	taisho/t1960.html	taisho/t1960_05.html	0.7175	6690
陀羅尼	1	taisho/t0187.html	taisho/t0187_12.html	0.7175	5218
陀羅尼	1	taisho/t2016.html	taisho/t2016_85.html	0.7175	4765
陀羅尼	1	taisho/t1788.html	taisho/t1788_02.html	0.7175	28656
陀羅尼	1	taisho/t0476.html	taisho/t0476_01.html	0.7175	3284
陀羅尼	1	taisho/t1738.html	taisho/t1738_01.html	0.7175	10107
陀羅尼	1	taisho/t0286.html	taisho/t0286_03.html	0.7175	8186
陀羅尼	1	taisho/t1578.html	taisho/t1578_02.html	0.7175	5078
陀羅尼	1	taisho/t1636.html	taisho/t1636_11.html	0.7175	2857
陀羅尼	1	taisho/t0975.html	taisho/t0975_01.html	0.7175	2404
陀羅尼	1	taisho/t1981.html	taisho/t1981_01.html	0.7175	8386
陀羅尼	1	taisho/t1796.html	taisho/t1796_12.html	0.7175	10321
陀羅尼	1	taisho/t1349.html	taisho/t1349_01.html	0.7175	711
陀羅尼	1	taisho/t1666.html	taisho/t1666_01.html	0.7175	7662
陀羅尼	1	taisho/t0933.html	taisho/t0933_01.html	0.7175	566
陀羅尼	1	taisho/t2130.html	taisho/t2130_05.html	0.7175	5283
陀羅尼	1	taisho/t0639.html	taisho/t0639_07.html	0.7175	6026
陀羅尼	1	taisho/t1786.html	taisho/t1786_04.html	0.7175	14848
陀羅尼	1	taisho/t2145.html	taisho/t2145_12.html	0.7175	10050
陀羅尼	1	taisho/t1719.html	taisho/t1719_01.html	0.7175	24612
陀羅尼	1	taisho/t1797.html	taisho/t1797_02.html	0.7175	10967
陀羅尼	1	taisho/t0231.html	taisho/t0231_05.html	0.7175	4580
陀羅尼	1	taisho/t0158.html	taisho/t0158_04.html	0.7175	7440
陀羅尼	1	taisho/t1728.html	taisho/t1728_02.html	0.7175	7793
陀羅尼	1	taisho/t1764.html	taisho/t1764_10.html	0.7175	34552
陀羅尼	1	taisho/t1637.html	taisho/t1637_02.html	0.7175	2542
陀羅尼	1	taisho/t1191.html	taisho/t1191_11.html	0.7175	4058
陀羅尼	1	taisho/t2019A.html	taisho/t2019A_01.html	0.7175	5553
陀羅尼	1	taisho/t0400.html	taisho/t0400_01.html	0.7175	2563
陀羅尼	1	taisho/t0293.html	taisho/t0293_13.html	0.7175	3364
陀羅尼	1	taisho/t1105.html	taisho/t1105_01.html	0.7175	2986
陀羅尼	1	taisho/t2053.html	taisho/t2053_10.html	0.7175	4806
陀羅尼	1	taisho/t0945.html	taisho/t0945_02.html	0.7175	5146
陀羅尼	1	taisho/t0156.html	taisho/t0156_01.html	0.7175	5693
陀羅尼	1	taisho/t0440.html	taisho/t0440_09.html	0.7175	4812
陀羅尼	1	taisho/t1796.html	taisho/t1796_15.html	0.7175	11764
陀羅尼	1	taisho/t2034.html	taisho/t2034_10.html	0.7175	5322
陀羅尼	1	taisho/t0674.html	taisho/t0674_02.html	0.7175	4386
陀羅尼	1	taisho/t2130.html	taisho/t2130_10.html	0.7175	4737
陀羅尼	1	taisho/t1776.html	taisho/t1776_03.html	0.7175	29435
陀羅尼	1	taisho/t0410.html	taisho/t0410_03.html	0.7175	5132
陀羅尼	1	taisho/t0658.html	taisho/t0658_01.html	0.7175	5933
陀羅尼	1	taisho/t0950.html	taisho/t0950_03.html	0.7175	4557
陀羅尼	1	taisho/t1304.html	taisho/t1304_01.html	0.7175	1243
陀羅尼	1	taisho/t1733.html	taisho/t1733_01.html	0.7175	19454
陀羅尼	1	taisho/t0832.html	taisho/t0832_01.html	0.7175	966
陀羅尼	1	taisho/t1720.html	taisho/t1720_01.html	0.7175	11945
陀羅尼	1	taisho/t1805.html	taisho/t1805_02.html	0.7175	136292
陀羅尼	1	taisho/t0374.html	taisho/t0374_30.html	0.7175	6064
陀羅尼	1	taisho/t0222.html	taisho/t0222_10.html	0.7175	5603
陀羅尼	1	taisho/t1320.html	taisho/t1320_01.html	0.7175	8951
陀羅尼	1	taisho/t1362.html	taisho/t1362_01.html	0.7175	912
陀羅尼	1	taisho/t1799.html	taisho/t1799_08.html	0.7175	18340
陀羅尼	1	taisho/t1911.html	taisho/t1911_01.html	0.7175	10841
陀羅尼	1	taisho/t0223.html	taisho/t0223_07.html	0.7175	7436
陀羅尼	1	taisho/t0377.html	taisho/t0377_01.html	0.7175	6326
陀羅尼	1	taisho/t0524.html	taisho/t0524_01.html	0.7175	2645
陀羅尼	1	taisho/t1723.html	taisho/t1723_04.html	0.7175	22119
陀羅尼	1	taisho/t0447b.html	taisho/t0447b_01.html	0.7175	4114
陀羅尼	1	taisho/t1577.html	taisho/t1577_01.html	0.7175	5643
陀羅尼	1	taisho/t1111.html	taisho/t1111_01.html	0.7175	1986
陀羅尼	1	taisho/t2130.html	taisho/t2130_06.html	0.7175	7003
陀羅尼	1	taisho/t1735.html	taisho/t1735_51.html	0.7175	6455
陀羅尼	1	taisho/t1783.html	taisho/t1783_02.html	0.7175	6005
陀羅尼	1	taisho/t1717.html	taisho/t1717_11.html	0.7175	7825
